Office_Code,Office_Name,Location,Manager,Total_Revenue
7815,Sucursal 7815,Navarra,Leocadio Dalmau,17286.21
7816,Sucursal 7816,Valencia,Jacinta Buendía,5109.9400000000005
7817,Sucursal 7817,Ávila,Fabiana Vazquez,20847.309999999998
7818,Sucursal 7818,León,Abilio Peral,11815.14
7819,Sucursal 7819,Murcia,Martín Bernat,25708.04
7820,Sucursal 7820,Jaén,Jovita Llabrés,33425.79
7821,Sucursal 7821,Lleida,Mamen Rosales,25006.29
7822,Sucursal 7822,Melilla,Marcelo Batlle,9374.64
7823,Sucursal 7823,Tarragona,Jose Carlos Diéguez,45776.96
7824,Sucursal 7824,Alicante,Maricela Juárez,5141.66
7825,Sucursal 7825,Asturias,Emigdio Zaragoza,7444.25
7826,Sucursal 7826,Cádiz,Rufino Ferreras,20574.11
7827,Sucursal 7827,León,Patricia Prado,12205.42
7828,Sucursal 7828,Girona,Ruperto Camacho,20945.91
7829,Sucursal 7829,Huesca,Damián Márquez,16636.87
7831,Sucursal 7831,Castellón,Donato Ballester,6257.21
7832,Sucursal 7832,Lleida,Ruperto Rosa,7162.04
7833,Sucursal 7833,Segovia,Dalila Ferrer,22583.09
7834,Sucursal 7834,Jaén,Sigfrido Ávila,14639.919999999998
7835,Sucursal 7835,Navarra,Eloy Ballesteros,8220.119999999999
7836,Sucursal 7836,Valencia,Mohamed Infante,14070.85
7837,Sucursal 7837,Albacete,Gabriel Ródenas,6018.42
7838,Sucursal 7838,Álava,María Del Carmen Daza,9997.51
7839,Sucursal 7839,Guadalajara,Azucena Pla,1218.46
7840,Sucursal 7840,Almería,Manu Cerezo,8770.779999999999
7841,Sucursal 7841,Albacete,Encarnacion Navarrete,15723.71
7842,Sucursal 7842,Madrid,Armando Doménech,18873.81
7843,Sucursal 7843,Guadalajara,Dolores Maestre,21580.16
7844,Sucursal 7844,Segovia,Chema Peñas,3517.94
7845,Sucursal 7845,Santa Cruz de Tenerife,Epifanio Cabeza,9771.71
7846,Sucursal 7846,Las Palmas,Aura Múñiz,9128.6
7847,Sucursal 7847,Salamanca,Rafael Asenjo,37258.35
7848,Sucursal 7848,La Rioja,Toño Adadia,9999.83
7849,Sucursal 7849,Murcia,José Ángel Roda,6164.59
7850,Sucursal 7850,Córdoba,Fátima Pont,24676.45
7851,Sucursal 7851,Asturias,Félix Belda,4237.65
7852,Sucursal 7852,Cáceres,Paca Roda,9075.68
7853,Sucursal 7853,La Rioja,Álvaro Samper,22136.52
7854,Sucursal 7854,Valladolid,Fulgencio Paniagua,10998.16
7855,Sucursal 7855,Navarra,Angelita Carretero,15989.92
7856,Sucursal 7856,Toledo,Leire Hernández,18259.68
7857,Sucursal 7857,Zamora,Macaria Montes,20399.54
7858,Sucursal 7858,Barcelona,Hernán Cabezas,32835.99
7859,Sucursal 7859,Cáceres,Casandra Cerro,4717.25
7860,Sucursal 7860,Melilla,Pancho Pinto,19000.13
7861,Sucursal 7861,Málaga,Clímaco Batalla,19839.98
7862,Sucursal 7862,Madrid,Mariana Gisbert,22413.54
7863,Sucursal 7863,Madrid,René Granados,19783.5
7864,Sucursal 7864,Salamanca,Roberta Calzada,14743.74
7865,Sucursal 7865,Segovia,Rosa María Ortuño,24486.65
7866,Sucursal 7866,Cáceres,Gala Lladó,6706.8
7867,Sucursal 7867,Cádiz,Nydia Duque,13741.36
7868,Sucursal 7868,Lleida,Cristian Iglesias,6272.370000000001
7869,Sucursal 7869,La Coruña,Cecilio Godoy,11869.45
7870,Sucursal 7870,Baleares,Gaspar Álvarez,38527.08
7871,Sucursal 7871,Tarragona,Judith Velasco,7241.16
7872,Sucursal 7872,Las Palmas,María Fernanda Quesada,3466.81
7873,Sucursal 7873,Málaga,Azeneth Espejo,24176.07
7874,Sucursal 7874,Toledo,Sarita Mayo,21097.239999999998
7875,Sucursal 7875,Alicante,Faustino Vazquez,19015.059999999998
7876,Sucursal 7876,Santa Cruz de Tenerife,Alberto Blázquez,4304.45
7878,Sucursal 7878,Vizcaya,Hipólito Menendez,29427.03
7879,Sucursal 7879,Murcia,Jesús Bonet,17881.82
7880,Sucursal 7880,Valladolid,León Sancho,29178.97
7881,Sucursal 7881,Almería,Belén Zabala,23285.49
7882,Sucursal 7882,Soria,Catalina Gutiérrez,22505.94
7883,Sucursal 7883,Valladolid,Luisina Hervás,3282.19
7884,Sucursal 7884,Málaga,Esmeralda Revilla,7879.45
7885,Sucursal 7885,Girona,Ema Leiva,27682.41
7886,Sucursal 7886,Baleares,Gala Montero,9644.43
7887,Sucursal 7887,Tarragona,Genoveva Gaya,41902.72
7888,Sucursal 7888,Lugo,Anunciación Guijarro,16322.81
7889,Sucursal 7889,Ávila,Dani Pazos,13053.72
7890,Sucursal 7890,Ávila,Gisela Paredes,1089.32
7891,Sucursal 7891,Melilla,Calixta Mascaró,16002.42
7892,Sucursal 7892,Valladolid,Alma Baró,19315.81
7893,Sucursal 7893,Vizcaya,Griselda Bernad,17432.26
7894,Sucursal 7894,Las Palmas,Modesta Moll,19474.98
7895,Sucursal 7895,Tarragona,Esther Coll,11755.79
7896,Sucursal 7896,Cáceres,Jose Francisco Merino,10741.07
7897,Sucursal 7897,Ciudad,Rubén Iniesta,3650.56
7898,Sucursal 7898,Jaén,Evaristo Portillo,20668.87
7899,Sucursal 7899,Valencia,Josefina Tomé,10859.42
7900,Sucursal 7900,Navarra,Benigna Aparicio,10847.91
7901,Sucursal 7901,Valencia,Juan Bautista Cabrera,7990.349999999999
7902,Sucursal 7902,Cáceres,Victorino Murillo,16061.82
7903,Sucursal 7903,Cuenca,Ramón Silva,6181.24
7904,Sucursal 7904,La Coruña,Baudelio Sáez,17449.01
7906,Sucursal 7906,Ceuta,Moisés Pulido,24037.12
7907,Sucursal 7907,Badajoz,Nereida Nevado,26600.64
7909,Sucursal 7909,Tarragona,Javier Navarro,19791.41
7910,Sucursal 7910,Vizcaya,Benigno Fábregas,25136.63
7911,Sucursal 7911,León,Jenaro Suárez,11389.11
7912,Sucursal 7912,Melilla,Noa Mesa,15058.42
7913,Sucursal 7913,Lleida,Estefanía Melero,28686.09
7914,Sucursal 7914,Teruel,Sosimo Cantón,4998.75
7916,Sucursal 7916,Tarragona,Martirio Fajardo,31625.809999999998
7917,Sucursal 7917,Almería,Amarilis Simó,29006.81
7918,Sucursal 7918,Santa Cruz de Tenerife,Carina Cabrera,13474.46
7919,Sucursal 7919,Tarragona,Juliana Benavente,18986.16
7920,Sucursal 7920,Cantabria,Leire Figueroa,25259.33
7921,Sucursal 7921,Teruel,Itziar Tomás,25257.33
7922,Sucursal 7922,Almería,Nazaret Salom,8810.65
7923,Sucursal 7923,Sevilla,Julio Barco,11851.09
7924,Sucursal 7924,Huesca,Clara Hurtado,23682.83
7925,Sucursal 7925,Barcelona,Matilde Escobar,21494.28
7926,Sucursal 7926,La Coruña,Luciana Ribes,37829.41
7927,Sucursal 7927,Jaén,Quique Fuster,18415.14
7928,Sucursal 7928,Madrid,Emma Arnaiz,8827.45
7930,Sucursal 7930,Huesca,Ramón Peinado,22633.02
7931,Sucursal 7931,Melilla,Nadia Iglesias,30929.84
7932,Sucursal 7932,Cádiz,Juan Antonio Carbonell,6611.94
7933,Sucursal 7933,Badajoz,Eligio Ramis,4366.42
7934,Sucursal 7934,Almería,Magdalena Mármol,25882.089999999997
7935,Sucursal 7935,Granada,Dolores Gálvez,38249.2
7936,Sucursal 7936,Asturias,Jesusa Nicolás,29790.54
7937,Sucursal 7937,Almería,Andrea Palomo,5755.9
7938,Sucursal 7938,Girona,Eli Rodriguez,15426.96
7939,Sucursal 7939,Alicante,Gisela Canales,9680.69
7940,Sucursal 7940,Melilla,Ismael Fernández,10736.05
7941,Sucursal 7941,Zamora,Fidela Sanchez,18272.44
7942,Sucursal 7942,Cantabria,Vicenta Montaña,10771.24
7943,Sucursal 7943,Zaragoza,Dionisio Rios,38871.979999999996
7944,Sucursal 7944,Palencia,Macarena Cordero,30781.41
7945,Sucursal 7945,Ourense,Leonel Espinosa,18296.489999999998
7946,Sucursal 7946,Cantabria,Agustín Blazquez,12177.42
7947,Sucursal 7947,Vizcaya,Ruperto Jerez,29836.85
7948,Sucursal 7948,León,Donato Cortés,26499.18
7949,Sucursal 7949,Toledo,Nicolás Salamanca,11002.89
7950,Sucursal 7950,Zamora,Dani Huguet,4564.76
7951,Sucursal 7951,La Coruña,Celia Iniesta,15684.990000000002
7952,Sucursal 7952,Murcia,Noé Tejero,6756.77
7953,Sucursal 7953,Lleida,Jose Angel Carbajo,26732.58
7954,Sucursal 7954,Cádiz,Itziar Palau,22836.260000000002
7955,Sucursal 7955,Ávila,Noelia Gárate,1470.37
7956,Sucursal 7956,Granada,Elisabet Iglesia,18306.86
7957,Sucursal 7957,Madrid,Brunilda Valcárcel,20255.71
7958,Sucursal 7958,Vizcaya,Adriana Alberola,7832.26
7959,Sucursal 7959,Valladolid,Blanca Serna,12251.79
7960,Sucursal 7960,Murcia,Sigfrido Gibert,16362.64
7961,Sucursal 7961,Zamora,Asdrubal Martí,1862.85
7962,Sucursal 7962,La Coruña,Celestina Bustamante,21513.04
7963,Sucursal 7963,Ávila,Dionisia Ariza,8387.35
7964,Sucursal 7964,Toledo,Melchor Carreño,7351.01
7965,Sucursal 7965,Palencia,Lara Esparza,26748.54
7966,Sucursal 7966,Valencia,Sergio Sobrino,31337.04
7967,Sucursal 7967,Jaén,Silvio Barrena,15524.02
7968,Sucursal 7968,Valencia,Félix Gascón,10081.45
7969,Sucursal 7969,Asturias,Íñigo Alberdi,22683.21
7970,Sucursal 7970,Murcia,Ema Calatayud,13691.220000000001
7972,Sucursal 7972,Pontevedra,Juan Pablo Tamayo,15056.75
7975,Sucursal 7975,Barcelona,Adelaida Durán,27963.62
7977,Sucursal 7977,Palencia,Telmo Jaén,20766.29
7978,Sucursal 7978,Valencia,María José Espejo,14041.44
7979,Sucursal 7979,Cádiz,Maribel Manrique,34174.270000000004
7980,Sucursal 7980,Huelva,Anselma Méndez,2287.07
7981,Sucursal 7981,Zamora,Alejandro Martí,13687.31
7982,Sucursal 7982,Santa Cruz de Tenerife,Corona Arteaga,3516.67
7983,Sucursal 7983,Baleares,Clemente Ribas,1377.62
7984,Sucursal 7984,Melilla,Vilma Larrañaga,1895.45
7985,Sucursal 7985,Almería,Mercedes Manso,23183.72
7986,Sucursal 7986,Melilla,Haydée Barral,35235.21
7987,Sucursal 7987,Guadalajara,Reynaldo Bosch,38098.96
7988,Sucursal 7988,Ávila,Fabio Salinas,21538.28
7989,Sucursal 7989,Burgos,Blas Gual,21302.25
7990,Sucursal 7990,Zaragoza,Amanda Ferrán,15719.87
7991,Sucursal 7991,Ceuta,Lalo Amor,7973.1
7992,Sucursal 7992,Zaragoza,Moisés Valdés,13585.31
7993,Sucursal 7993,Murcia,Adrián Cabeza,25384.79
7994,Sucursal 7994,Cádiz,Bienvenida Saavedra,20207.49
7995,Sucursal 7995,Granada,Elías Ferrando,19286.96
7996,Sucursal 7996,Cádiz,Visitación Nicolás,38381.229999999996
7997,Sucursal 7997,Castellón,Martirio Fuster,18364.739999999998
7998,Sucursal 7998,La Rioja,Toni Coca,22619.25
7999,Sucursal 7999,Tarragona,Hipólito Caro,4246.35
8000,Sucursal 8000,Zaragoza,Dalila Gabaldón,1396.93
8001,Sucursal 8001,Valladolid,Victoriano Pardo,16196.66
8002,Sucursal 8002,Jaén,Teobaldo Ballester,23289.62
8003,Sucursal 8003,Madrid,Silvestre Avilés,18772.7
8004,Sucursal 8004,Santa Cruz de Tenerife,Remigio Tomás,16896.77
8005,Sucursal 8005,Sevilla,Pascual Pombo,12958.59
8006,Sucursal 8006,Albacete,Felicidad Peñas,7773.81
8007,Sucursal 8007,Zamora,Lucio Haro,24166.05
8008,Sucursal 8008,Ceuta,Paulino Amor,22295.309999999998
8009,Sucursal 8009,Zamora,Teodosio Palma,18687.52
8010,Sucursal 8010,Zamora,Mireia Antúnez,19224.920000000002
8011,Sucursal 8011,Sevilla,Luis Cámara,3882.57
8012,Sucursal 8012,Huelva,Julio César Giralt,31466.53
8013,Sucursal 8013,León,León Alfonso,17708.36
8014,Sucursal 8014,Lugo,Pilar Ramirez,16650.78
8015,Sucursal 8015,Sevilla,Esperanza Bejarano,16646.84
8016,Sucursal 8016,Ciudad,Isidro Esparza,29317.309999999998
8017,Sucursal 8017,Barcelona,María Carmen Llabrés,5663.85
8018,Sucursal 8018,León,Patricia Puente,8300.57
8019,Sucursal 8019,Guadalajara,Macario Solsona,30925.77
8020,Sucursal 8020,Valencia,Dionisio Estévez,1051.38
8021,Sucursal 8021,Valencia,Domitila Amorós,19196.85
8022,Sucursal 8022,Huesca,Ale Español,13258.48
8023,Sucursal 8023,Salamanca,Hilda Fábregas,3729.86
8024,Sucursal 8024,Córdoba,Pelayo Llopis,10084.69
8025,Sucursal 8025,Baleares,Gracia Vicens,24983.02
8026,Sucursal 8026,Valencia,Aránzazu Acedo,26608.07
8027,Sucursal 8027,Málaga,Haroldo Larrañaga,2120.01
8028,Sucursal 8028,Zaragoza,Luís Jódar,13327.42
8029,Sucursal 8029,Zaragoza,Isidro Catalá,18445.98
8030,Sucursal 8030,Lugo,Segismundo Belda,15580.29
8031,Sucursal 8031,Ceuta,Cirino Moreno,27381.21
8032,Sucursal 8032,Ceuta,Rosalía Chamorro,1292.46
8033,Sucursal 8033,Badajoz,Raimundo Céspedes,5470.85
8034,Sucursal 8034,Alicante,Natalio Martí,22315.02
8035,Sucursal 8035,Ciudad,Aurora Cerdán,18663.260000000002
8036,Sucursal 8036,Zamora,Florencio Uriarte,8098.52
8037,Sucursal 8037,Zamora,Alfredo Linares,7996.88
8039,Sucursal 8039,Valladolid,Azahara Jáuregui,9453.23
8040,Sucursal 8040,Castellón,África Arnal,9413.86
8041,Sucursal 8041,Albacete,Rosalina Molina,5106.75
8042,Sucursal 8042,Badajoz,Pepito Llamas,10183.82
8043,Sucursal 8043,Tarragona,Lucho Ferrando,8842.07
8044,Sucursal 8044,Asturias,Gema Solana,9483.619999999999
8045,Sucursal 8045,Huelva,Calisto Juliá,13212.85
8046,Sucursal 8046,Valladolid,Paloma Reyes,35779.1
8047,Sucursal 8047,Ceuta,Leocadio Bernat,9074.0
8048,Sucursal 8048,Segovia,Zaira Angulo,4268.799999999999
8049,Sucursal 8049,Lleida,Conrado Paredes,27598.43
8050,Sucursal 8050,Segovia,Julio César Reig,11471.890000000001
8051,Sucursal 8051,Almería,Mario Villa,18033.35
8052,Sucursal 8052,Jaén,Noa Cervera,12283.98
8053,Sucursal 8053,Segovia,Artemio Cervera,27953.22
8054,Sucursal 8054,Girona,Roque Catalá,5264.0
8055,Sucursal 8055,Asturias,Lorenzo Barberá,13021.52
8056,Sucursal 8056,Jaén,Mamen Duque,25161.41
8057,Sucursal 8057,Sevilla,Carmelita Marqués,6841.17
8058,Sucursal 8058,Ávila,Luis Ángel Escobar,19214.23
8059,Sucursal 8059,Valladolid,Genoveva Lerma,20320.989999999998
8060,Sucursal 8060,Almería,Juliana Gimenez,18245.95
8061,Sucursal 8061,Cuenca,Chus Gimeno,16948.440000000002
8062,Sucursal 8062,Teruel,Griselda Gimenez,8281.5
8063,Sucursal 8063,Palencia,Rosalina Tapia,11053.88
8064,Sucursal 8064,Zamora,Manu Sarabia,16690.18
8065,Sucursal 8065,Asturias,Alonso Azcona,32890.68
8066,Sucursal 8066,Navarra,Maura Guzmán,9875.51
8067,Sucursal 8067,Vizcaya,Pablo Vazquez,13001.79
8068,Sucursal 8068,Barcelona,Georgina Posada,18233.13
8069,Sucursal 8069,Ciudad,Graciana Vall,29128.53
8070,Sucursal 8070,Burgos,Reyna Bas,8558.689999999999
8071,Sucursal 8071,Málaga,Juan José Pol,23426.14
8072,Sucursal 8072,Melilla,Vidal Egea,17622.6
8073,Sucursal 8073,Burgos,Delia Lasa,9687.4
8074,Sucursal 8074,Badajoz,Alberto Guerrero,17641.02
8075,Sucursal 8075,Cádiz,Nicolasa Gomis,23631.22
8077,Sucursal 8077,Tarragona,Claudia Quiroga,32820.63
8078,Sucursal 8078,La Coruña,Nazaret Donaire,26696.85
8079,Sucursal 8079,Huelva,Sancho Zaragoza,5363.84
8080,Sucursal 8080,Pontevedra,Mamen Vallés,1383.71
8081,Sucursal 8081,Madrid,Chucho Pedraza,12603.16
8082,Sucursal 8082,Málaga,Ainoa Maestre,7947.82
8083,Sucursal 8083,Jaén,Nieves Carreño,19833.3
8084,Sucursal 8084,Jaén,Apolinar Almazán,16369.05
8085,Sucursal 8085,Vizcaya,Adriana Monreal,12708.06
8086,Sucursal 8086,Tarragona,Mercedes Valencia,20833.97
8087,Sucursal 8087,Lugo,Olivia Ruano,4564.1
8088,Sucursal 8088,Cantabria,Yésica Nevado,6016.200000000001
8089,Sucursal 8089,Córdoba,Kike Goñi,22789.07
8090,Sucursal 8090,Cáceres,Salomé Mancebo,28339.28
8091,Sucursal 8091,Cuenca,Ofelia Robles,14361.5
8092,Sucursal 8092,Las Palmas,Mar Clemente,22160.71
8093,Sucursal 8093,Badajoz,Esmeralda Vizcaíno,18921.58
8094,Sucursal 8094,Las Palmas,Florinda Cortes,25290.03
8095,Sucursal 8095,Santa Cruz de Tenerife,Chucho Guillen,2766.98
8097,Sucursal 8097,Palencia,Lázaro Benavente,21780.48
8098,Sucursal 8098,Lugo,Guadalupe Linares,5745.23
8099,Sucursal 8099,Guadalajara,Jorge Romeu,16052.78
8100,Sucursal 8100,Melilla,Jacinto Molina,11014.67
8101,Sucursal 8101,Granada,Duilio Cortés,15998.14
8102,Sucursal 8102,León,Lupita Olmo,8574.9
8103,Sucursal 8103,Valencia,Heriberto Valera,37438.41
8104,Sucursal 8104,Cáceres,Viviana Anguita,14237.78
8105,Sucursal 8105,Cuenca,José Manuel Soler,18924.93
8106,Sucursal 8106,Cáceres,Noemí Casado,27319.82
8107,Sucursal 8107,Murcia,Moisés Izquierdo,3265.63
8108,Sucursal 8108,Teruel,Moreno Cuervo,11584.73
8109,Sucursal 8109,Badajoz,Rosa María Doménech,12147.86
8110,Sucursal 8110,Cádiz,Florentino Jódar,6599.16
8111,Sucursal 8111,Cádiz,Jose Carlos Barco,12762.52
8112,Sucursal 8112,Pontevedra,Emperatriz Mercader,23140.93
8113,Sucursal 8113,Valladolid,Juan José Paniagua,22526.56
8114,Sucursal 8114,Madrid,Rodolfo Coronado,18978.23
8115,Sucursal 8115,Tarragona,Constanza Aguado,10268.970000000001
8116,Sucursal 8116,Ceuta,Glauco Angulo,2002.19
8117,Sucursal 8117,Segovia,Lucía Escolano,31936.739999999998
8118,Sucursal 8118,Girona,Celia Jiménez,17582.43
8119,Sucursal 8119,Córdoba,María Pilar Flor,32131.13
8120,Sucursal 8120,Toledo,Brígida Samper,16749.71
8121,Sucursal 8121,Jaén,Victor Manuel Chico,23658.05
8122,Sucursal 8122,Lleida,Martirio Figueroa,7851.27
8123,Sucursal 8123,Pontevedra,Luna Guardiola,18258.07
8124,Sucursal 8124,Huesca,Xavier Chico,9551.93
8125,Sucursal 8125,Baleares,Camila Garcia,18895.54
8126,Sucursal 8126,Girona,Danilo Mármol,24087.7
8127,Sucursal 8127,Zamora,Luisina Vázquez,14434.18
8128,Sucursal 8128,Salamanca,Salvador Giner,7024.0
8129,Sucursal 8129,Badajoz,Conrado Perea,13251.4
8130,Sucursal 8130,Almería,Nacho Maldonado,18156.629999999997
8131,Sucursal 8131,Baleares,Lilia Rubio,13562.64
8132,Sucursal 8132,Cantabria,Íngrid Calderon,5693.9
8133,Sucursal 8133,Castellón,Odalis Garzón,2280.41
8134,Sucursal 8134,Madrid,Inés Feijoo,13034.89
8135,Sucursal 8135,Sevilla,Milagros Mariscal,7453.17
8136,Sucursal 8136,Santa Cruz de Tenerife,Amaro Cabezas,4677.53
8137,Sucursal 8137,Toledo,Chelo Manzanares,17498.23
8138,Sucursal 8138,Barcelona,Omar Silva,4653.48
8139,Sucursal 8139,Almería,Rosalina Lara,8340.66
8140,Sucursal 8140,Huesca,Jovita Sáenz,43886.26
8141,Sucursal 8141,Valladolid,Florina Nadal,29195.52
8142,Sucursal 8142,Zamora,Maximiano Castells,16001.89
8143,Sucursal 8143,Cantabria,Melania Alsina,16368.98
8144,Sucursal 8144,La Coruña,Celia Garcés,12272.89
8145,Sucursal 8145,Teruel,Quique Julián,31561.559999999998
8146,Sucursal 8146,Pontevedra,Hortensia Piña,16995.11
8147,Sucursal 8147,Cádiz,Borja Criado,7411.95
8148,Sucursal 8148,Badajoz,Fulgencio Reina,22389.23
8149,Sucursal 8149,Baleares,Cirino Mosquera,27904.879999999997
8150,Sucursal 8150,Granada,Adoración Blanco,15839.29
8151,Sucursal 8151,Teruel,Conrado Barreda,27285.64
8152,Sucursal 8152,Soria,Amada Pont,10613.16
8153,Sucursal 8153,Sevilla,Amando Niño,15165.04
8154,Sucursal 8154,Valladolid,Julio Carmona,13135.369999999999
8156,Sucursal 8156,Cuenca,Benita Ayuso,10633.22
8157,Sucursal 8157,La Rioja,Trini Vendrell,9639.869999999999
8158,Sucursal 8158,Córdoba,Amílcar Maza,18485.27
8159,Sucursal 8159,Sevilla,Morena Noriega,15105.880000000001
8160,Sucursal 8160,Badajoz,Yolanda Acevedo,33541.25
8161,Sucursal 8161,Pontevedra,José Antonio Lladó,7492.03
8162,Sucursal 8162,Huelva,Aroa Vilaplana,6410.610000000001
8163,Sucursal 8163,Murcia,Ainoa Tirado,15386.71
8164,Sucursal 8164,Toledo,Amelia Luque,11768.64
8165,Sucursal 8165,Ourense,Américo Ferreras,29222.36
8166,Sucursal 8166,Palencia,Flora Arranz,21239.31
8167,Sucursal 8167,Asturias,Eric Matas,26291.79
8168,Sucursal 8168,Ávila,Aureliano Gil,15120.32
8169,Sucursal 8169,Albacete,Socorro Barroso,22598.93
8170,Sucursal 8170,Melilla,Susana Marcos,4315.49
8171,Sucursal 8171,Santa Cruz de Tenerife,Nidia Tormo,14169.16
8172,Sucursal 8172,Las Palmas,Nadia Folch,20479.940000000002
8173,Sucursal 8173,Zaragoza,Salomón Palomares,19574.18
8174,Sucursal 8174,Jaén,Custodia Valle,12869.76
8175,Sucursal 8175,Ourense,Sebastian Aguirre,17945.75
8176,Sucursal 8176,Teruel,Herminia Segovia,17257.11
8177,Sucursal 8177,Guipúzcoa,Apolonia Pinilla,8157.139999999999
8178,Sucursal 8178,Tarragona,Carlota Martorell,24388.07
8179,Sucursal 8179,Lugo,Tiburcio Viana,9624.77
8180,Sucursal 8180,Zamora,Marcela Ferrero,19797.8
8181,Sucursal 8181,Madrid,Anastasia Palomar,7848.23
8182,Sucursal 8182,Zamora,Rebeca Vilar,8791.31
8183,Sucursal 8183,Huelva,Macaria Noriega,12144.58
8184,Sucursal 8184,Valladolid,Isaura Vergara,13765.8
8185,Sucursal 8185,Madrid,Lupe Segarra,1316.12
8186,Sucursal 8186,Vizcaya,Amado Carbonell,4825.86
8187,Sucursal 8187,Zaragoza,Carolina Zamorano,20282.02
8188,Sucursal 8188,Lugo,Dalila Garriga,15637.58
8189,Sucursal 8189,Segovia,Micaela Duque,6094.58
8190,Sucursal 8190,La Coruña,Tadeo Rico,8401.6
8191,Sucursal 8191,Ciudad,Clímaco Valero,24754.739999999998
8192,Sucursal 8192,Cuenca,Fernanda Vazquez,14812.42
8193,Sucursal 8193,Las Palmas,Fabricio Arias,13053.11
8194,Sucursal 8194,Soria,Marcial Roldán,21469.95
8195,Sucursal 8195,Navarra,Cándido Carlos,3569.87
8196,Sucursal 8196,Jaén,Susana Tejedor,18750.7
8197,Sucursal 8197,Melilla,Araceli Catalá,25286.36
8198,Sucursal 8198,Burgos,Dani Cueto,16920.98
8199,Sucursal 8199,Toledo,Trini Viñas,8894.15
8200,Sucursal 8200,Huelva,Carmen Ortiz,35626.75
8201,Sucursal 8201,Almería,Rosario Gomila,13958.86
8202,Sucursal 8202,Ceuta,Rodrigo Gimenez,10651.9
8203,Sucursal 8203,Ceuta,Adelaida Carpio,10157.17
8204,Sucursal 8204,La Coruña,Jose Manuel Expósito,11734.330000000002
8205,Sucursal 8205,Soria,Mateo Atienza,19442.53
8206,Sucursal 8206,Sevilla,Cristóbal Carnero,12584.119999999999
8207,Sucursal 8207,Huesca,Jacobo Cabeza,19467.58
8208,Sucursal 8208,Álava,Asdrubal Tomé,14918.41
8209,Sucursal 8209,Zamora,Epifanio Higueras,18785.5
8210,Sucursal 8210,Toledo,Isabel Barrena,2210.4
8211,Sucursal 8211,Zamora,Bárbara Larrea,28214.02
8212,Sucursal 8212,Baleares,Benita Yáñez,23593.08
8213,Sucursal 8213,Alicante,Jonatan Viña,15478.369999999999
8214,Sucursal 8214,Toledo,Maximiliano Carnero,19182.71
8215,Sucursal 8215,La Rioja,Plinio Ros,1217.17
8216,Sucursal 8216,Valladolid,Rufina Redondo,5929.23
8217,Sucursal 8217,Valladolid,Trini Garcia,14035.54
8218,Sucursal 8218,Jaén,Gastón Portillo,25604.8
8219,Sucursal 8219,Sevilla,Hernán Juárez,20990.379999999997
8221,Sucursal 8221,Cáceres,Florina Escudero,10333.58
8222,Sucursal 8222,Las Palmas,Felicia Cabrera,8685.64
8223,Sucursal 8223,Cantabria,Plinio Priego,19480.73
8224,Sucursal 8224,Ceuta,Amado Iñiguez,15700.880000000001
8225,Sucursal 8225,Las Palmas,Aurelia Llorens,17014.05
8226,Sucursal 8226,Badajoz,Yolanda Sanmartín,16371.63
8227,Sucursal 8227,Melilla,Rubén Sans,5418.599999999999
8228,Sucursal 8228,Alicante,Eligia Páez,19952.34
8230,Sucursal 8230,Segovia,María Teresa Bernal,10847.720000000001
8231,Sucursal 8231,Barcelona,Mercedes Mariño,12178.779999999999
8232,Sucursal 8232,Cantabria,Edmundo Iglesia,10765.76
8233,Sucursal 8233,Albacete,Celestino Barriga,9410.689999999999
8234,Sucursal 8234,Ciudad,Joan Nogueira,21918.18
8235,Sucursal 8235,Almería,Leopoldo Sans,15373.52
8236,Sucursal 8236,León,Begoña Palomares,32233.62
8237,Sucursal 8237,Ceuta,Lisandro Arranz,26670.28
8238,Sucursal 8238,Soria,Priscila Vázquez,22436.42
8239,Sucursal 8239,Madrid,María José Arrieta,10474.99
8240,Sucursal 8240,Ceuta,Carmen Azorin,10837.23
8241,Sucursal 8241,Tarragona,Rafaela Valle,7257.43
8242,Sucursal 8242,Cuenca,Brígida Toro,2463.63
8243,Sucursal 8243,Ávila,Arsenio Guardia,3653.95
8244,Sucursal 8244,Navarra,Paola Peralta,30167.13
8245,Sucursal 8245,Guipúzcoa,Yésica Sáenz,16674.67
8246,Sucursal 8246,Huelva,Aarón Escrivá,19004.36
8247,Sucursal 8247,Guipúzcoa,Jonatan Riquelme,5884.63
8248,Sucursal 8248,Ávila,Narciso Vázquez,13879.21
8249,Sucursal 8249,Cuenca,Ulises Benet,16557.559999999998
