Client_ID,Type_Client,Name,Surname,Date_Birth,Gender,Address,City,Province,Country,Phone,Email,Registration_Date,Customer_Segment,Customer_Lifetime_Value,Status
1228,Individual,Felisa,Iglesias Amaya,1959-08-18,Hombre,"Paseo de Adolfo Bru 193, Laguna de Duero",Laguna de Duero,Valladolid,España,+34826224840,felisa.iglesias@outlook.com,2024-01-09,Plata,9850.75,Inactivo
1229,Individual,Celso,Escribano Mena,1942-10-18,Mujer,"Vial María Luisa Coronado 283, Vitoria-Gasteiz",Vitoria-Gasteiz,Álava,España,+34 945 203 677,celso.escribano@gmail.com,2023-05-13,Plata,6761.6,Activo
1230,Individual,Bienvenida,Huerta Chaves,1940-07-04,Hombre,"Paseo de Lorenza Cámara 16, A Coruña",A Coruña,La Coruña,España,+34 824528825,bienvenida.huerta@gmail.com,2020-07-12,Bronce,11627.91,Inactivo
1231,Individual,Bonifacio,Dávila Mena,1977-02-19,Hombre,"Pasaje de Modesta Medina 279, Barbastro",Barbastro,Huesca,España,+34 987123157,bonifacio.davila@outlook.com,2021-07-28,Plata,15165.73,Inactivo
1232,Empresa,Valverde y Santamaría S.L.,,1959-08-23,,"Via Melania Pagès 279, Roquetas de Mar",Roquetas de Mar,Almería,España,+34 807 363 926,valverdeys.empresa@hotmail.com,2022-07-02,Plata,13896.35,Inactivo
1233,Individual,Baudelio,Tomas Echeverría,1967-01-03,Hombre,"Plaza Gastón Pastor 33, Zamora",Zamora,Zamora,España,+34 985 05 89 51,baudelio.tomas@gmail.com,2022-08-05,Plata,19145.2,Activo
1234,Individual,Guadalupe,Barco Carretero,1940-10-08,Mujer,"Avenida de Florinda Alvarado 121, Vitoria-Gasteiz",Vitoria-Gasteiz,Álava,España,+34 709 30 67 73,guadalupe.barco@welfordbank.es,2024-07-08,Platino,26728.06,Activo
1235,Individual,Edu,Sanjuan Alegria,1992-12-27,Mujer,"Cuesta de Plácido Soriano 53, Oviedo",Oviedo,Asturias,España,+34880 657 539,edu.sanjuan@welfordbank.es,2020-09-27,Plata,6609.89,Activo
1236,Individual,Jimena,Galvez Andreu,1974-06-04,Hombre,"Glorieta de Calisto Delgado 295, Ourense",Ourense,Ourense,España,+34806 11 61 26,jimena.galvez@welfordbank.es,2020-11-28,Oro,27134.79,Activo
1237,Individual,Eligia,Moreno Puig,2003-05-24,Hombre,"Alameda de Aroa Murillo 104, Zamora",Zamora,Zamora,España,+34 886 76 37 81,eligia.moreno@outlook.com,2024-04-14,Oro,10850.55,Activo
1238,Individual,Valentina,Prado Martín,1964-01-10,Mujer,"Alameda Maricela Boix 13, Torrelavega",Torrelavega,Cantabria,España,+34 883 999 908,valentina.prado@welfordbank.es,2021-12-23,Plata,29021.61,Activo
1239,Empresa,Distribuciones Prado y asociados S.A.,,1962-07-14,,"Urbanización de Apolinar Casanova 242, Burgos",Burgos,Burgos,España,+34984 91 54 76,distribuci.empresa@outlook.com,2025-02-10,Oro,25955.77,Activo
1240,Individual,Begoña,Hidalgo Dueñas,2000-03-30,Hombre,"Plaza de Samu Vera 279, Azuqueca de Henares",Azuqueca de Henares,Guadalajara,España,+34 841 818 037,begona.hidalgo@gmail.com,2021-08-17,Platino,22348.15,Inactivo
1241,Individual,Eloy,Peinado Antúnez,2002-03-21,Hombre,"Ronda Natanael Serna 135, Béjar",Béjar,Salamanca,España,+34 882193780,eloy.peinado@gmail.com,2024-03-22,Oro,22951.69,Activo
1242,Individual,Rosalía,Gargallo Franco,1953-01-28,Mujer,"Urbanización de Celestina Abril 155, Ceuta",Ceuta,Ceuta,España,+34807186807,rosalia.gargallo@gmail.com,2024-12-24,Plata,22631.74,Activo
1243,Empresa,Compañía WH S.L.,,2009-03-19,,"Acceso Gabino Arellano 153, Las Palmas de Gran Canaria",Las Palmas de Gran Canaria,Las Palmas,España,+34 881 816 274,companiawh.empresa@outlook.com,2020-05-30,Oro,28587.18,Activo
1244,Individual,Octavia,Sureda Sevilla,1981-03-23,Mujer,"Rambla de Custodia Rosado 64, Talavera de la Reina",Talavera de la Reina,Toledo,España,+34 947 20 80 75,octavia.sureda@welfordbank.es,2022-09-21,Plata,35663.86,Activo
1245,Individual,Eutropio,Martorell Marín,1945-09-28,Hombre,"Cuesta Miguel Castillo 150, Puertollano",Puertollano,Ciudad Real,España,+34 875 522 959,eutropio.martorell@hotmail.com,2022-04-26,Plata,25268.43,Activo
1246,Individual,Vinicio,Pina Costa,1941-05-22,Mujer,"Urbanización de Sergio Ribas 140, Monzón",Monzón,Huesca,España,+34873 698 122,vinicio.pina@welfordbank.es,2021-12-13,Oro,16565.68,Inactivo
1247,Individual,Leopoldo,Larrea Suarez,1959-03-13,Hombre,"Avenida de Priscila Cantón 270, Ciudad Real",Ciudad Real,Ciudad Real,España,+34 944160660,leopoldo.larrea@gmail.com,2024-12-28,Bronce,23744.49,Activo
1248,Individual,Maximiliano,Yuste Sanchez,1945-07-11,Mujer,"C. Natividad Rios 10, Don Benito",Don Benito,Badajoz,España,+34825 160 104,maximiliano.yuste@welfordbank.es,2023-01-06,Plata,22946.93,Activo
1249,Individual,Jordán,Pinto Sacristán,1962-09-23,Mujer,"Cuesta de Virgilio Portillo 60, Segovia",Segovia,Segovia,España,+34943 14 03 00,jordan.pinto@hotmail.com,2021-08-01,Oro,12270.89,Inactivo
1250,Individual,José Manuel,Noguera Jiménez,1993-06-11,Hombre,"Cañada de Olegario Franch 69, Benidorm",Benidorm,Alicante,España,+34888 74 22 07,josemanuel.noguera@welfordbank.es,2022-11-28,Bronce,19705.77,Activo
1251,Individual,Agustina,Corbacho Alegre,2000-11-02,Hombre,"Plaza de Valentín Bilbao 198, Benidorm",Benidorm,Alicante,España,+34716676623,agustina.corbacho@welfordbank.es,2024-08-02,Bronce,17758.17,Activo
1252,Individual,Isidora,Ferrándiz Saavedra,1957-04-09,Hombre,"Calle Máximo Roman 91, Sevilla",Sevilla,Sevilla,España,+34 902545871,isidora.ferrandiz@hotmail.com,2024-03-23,Plata,15980.76,Activo
1253,Individual,Camilo,Duran Tomé,2004-11-03,Mujer,"Cuesta de Rebeca López 171, San Andrés del Rabanedo",San Andrés del Rabanedo,León,España,+34 946310377,camilo.duran@hotmail.com,2021-01-05,Plata,24127.68,Inactivo
1254,Empresa,Banco Yuste & Asociados S.Com.,,1954-01-10,,"Glorieta Ruperta Alba 169, Plasencia",Plasencia,Cáceres,España,+34806 29 15 08,bancoyuste.empresa@hotmail.com,2022-04-24,Bronce,15575.63,Activo
1255,Empresa,Minería Bayona S.L.,,2017-10-20,,"Glorieta de Anunciación Amorós 252, Almería",Almería,Almería,España,+34 972814469,mineriabay.empresa@hotmail.com,2022-07-10,Bronce,10682.91,Activo
1256,Individual,Morena,Gámez Barbero,1951-02-10,Hombre,"Rambla Rosa María Feijoo 284, Plasencia",Plasencia,Cáceres,España,+34 974 093 193,morena.gamez@welfordbank.es,2023-08-15,Bronce,13030.23,Activo
1257,Individual,María Teresa,Luz Reguera,1972-11-12,Mujer,"Vial Cosme Acevedo 267, Talavera de la Reina",Talavera de la Reina,Toledo,España,+34819 17 48 18,mariateresa.luz@hotmail.com,2024-02-29,Bronce,20942.98,Activo
1258,Individual,Rafaela,Cadenas Ureña,1952-11-26,Mujer,"Cañada Manuel Núñez 87, Elche",Elche,Alicante,España,+34832 929 693,rafaela.cadenas@gmail.com,2023-11-07,Bronce,21937.32,Activo
1259,Individual,Paula,Fuente Espada,1945-08-29,Hombre,"Pasaje Caridad Teruel 267, León",León,León,España,+34973789212,paula.fuente@outlook.com,2021-01-25,Plata,11184.56,Activo
1260,Individual,Anastasio,Gras Lucas,1970-12-09,Hombre,"Callejón Araceli Alberola 289, Torrent",Torrent,Valencia,España,+34977 54 41 24,anastasio.gras@outlook.com,2022-03-10,Plata,9749.79,Activo
1261,Empresa,Compañía Badía S.L.,,1957-02-17,,"Cañada Manuelita Castilla 204, Ávila",Ávila,Ávila,España,+34871 90 57 67,companiaba.empresa@outlook.com,2022-04-14,Bronce,9446.52,Activo
1262,Individual,Maximino,Navas Álvaro,1963-03-08,Mujer,"Cuesta Cándida Figuerola 179, Ferrol",Ferrol,La Coruña,España,+34 882 10 27 81,maximino.navas@gmail.com,2022-07-16,Bronce,14835.45,Activo
1263,Individual,Marcia,Solé Ruiz,1980-09-09,Hombre,"Rambla Pacífica Palma 152, Béjar",Béjar,Salamanca,España,+34983 943 304,marcia.sole@welfordbank.es,2024-10-07,Bronce,25906.89,Activo
1264,Individual,María Fernanda,Falcón Pavón,1956-05-15,Mujer,"Urbanización de Clotilde Alegre 56, Ponferrada",Ponferrada,León,España,+34 719022771,mariafernanda.falcon@outlook.com,2025-01-10,Oro,20296.17,Activo
1265,Empresa,Inversiones HGH S.L.,,1960-05-24,,"Plaza de Anastasio Arroyo 218, Ourense",Ourense,Ourense,España,+34927 681 336,inversione.empresa3@outlook.com,2023-03-27,Bronce,29330.28,Activo
1266,Individual,Paula,Salgado Cañas,1988-08-18,Mujer,"Plaza Cruz Cepeda 281, Palencia",Palencia,Palencia,España,+34847114678,paula.salgado@hotmail.com,2021-06-22,Bronce,17862.83,Activo
1267,Individual,Lino,Fuente Rodríguez,2004-05-10,Mujer,"Ronda de Leyre Alfonso 6, Arona",Arona,Santa Cruz de Tenerife,España,+34878142275,lino.fuente@hotmail.com,2021-02-05,Oro,14639.8,Activo
1268,Empresa,Pera y Boix S.L.,,1981-10-09,,"Rambla de Anselma Ayllón 51, Melilla",Melilla,Melilla,España,+34848 83 76 82,perayboixs.empresa@gmail.com,2024-09-16,Plata,17328.59,Activo
1269,Individual,Elodia,Parejo Estevez,2004-05-30,Mujer,"Alameda Celso Folch 34, Arona",Arona,Santa Cruz de Tenerife,España,+34 823289004,elodia.parejo@gmail.com,2022-10-03,Oro,21708.44,Activo
1270,Individual,Luna,Adadia Valbuena,1938-01-02,Mujer,"Via Joaquina Abella 154, Llodio",Llodio,Álava,España,+34 888 36 20 73,luna.adadia@outlook.com,2024-03-24,Bronce,15168.18,Activo
1271,Individual,Alex,Barreda Nicolás,1987-09-02,Hombre,"Urbanización de Carmelo Cisneros 208, Soria",Soria,Soria,España,+34944 575 399,alex.barreda@welfordbank.es,2023-01-15,Bronce,11060.5,Activo
1272,Individual,Pili,Ariño Bayona,1953-11-14,Hombre,"Ronda de Rafaela Domingo 290, Avilés",Avilés,Asturias,España,+34848 822 039,pili.arino@outlook.com,2020-06-03,Bronce,19832.67,Activo
1273,Individual,Apolonia,Benítez Chacón,1938-05-18,Hombre,"Rambla de Fernando Jover 2, Calatayud",Calatayud,Zaragoza,España,+34984 88 83 24,apolonia.benitez@gmail.com,2020-10-25,Bronce,15152.28,Activo
1274,Individual,María,España Badía,1951-10-02,Mujer,"Urbanización Jordán Andrade 145, Marbella",Marbella,Málaga,España,+34 887 16 58 31,maria.espana@outlook.com,2021-12-28,Oro,26921.43,Activo
1275,Empresa,Manuel & Asociados S.Coop.,,1970-02-25,,"Urbanización Pascuala Trillo 44, Madrid",Madrid,Madrid,España,+34731 997 076,manuelasoc.empresa@outlook.com,2023-08-25,Bronce,18488.27,Activo
1276,Individual,Santiago,Talavera Hervás,1981-01-16,Hombre,"Urbanización Pepita Casals 107, San Andrés del Rabanedo",San Andrés del Rabanedo,León,España,+34806 673 073,santiago.talavera@gmail.com,2023-07-14,Plata,28274.59,Activo
1277,Individual,Berto,Fajardo Torre,2007-01-09,Mujer,"Cañada Toño Terrón 218, Vitoria-Gasteiz",Vitoria-Gasteiz,Álava,España,+34923806670,berto.fajardo@welfordbank.es,2023-10-27,Platino,23280.36,Activo
1278,Individual,Dimas,Ruano Ibáñez,2004-12-11,Mujer,"Vial de Bernabé Sanjuan 290, Cuenca",Cuenca,Cuenca,España,+34806348953,dimas.ruano@outlook.com,2022-11-02,Bronce,18538.47,Activo
1279,Empresa,Arias y Casares S.L.,,1956-06-08,,"Pasaje de Florencio Martínez 279, Puertollano",Puertollano,Ciudad Real,España,+34705 53 99 13,ariasycasa.empresa@gmail.com,2020-08-23,Bronce,18091.91,Activo
1280,Individual,Albino,Losa Bustos,1974-10-22,Mujer,"Via de Calisto Escamilla 51, A Coruña",A Coruña,La Coruña,España,+34 845 01 97 84,albino.losa@outlook.com,2020-01-19,Plata,36576.01,Inactivo
1281,Individual,Loreto,Fuente Mariscal,1947-05-07,Mujer,"Calle de Eloísa Peral 227, Almería",Almería,Almería,España,+34945856554,loreto.fuente@gmail.com,2021-03-18,Plata,29259.2,Activo
1282,Empresa,Cárdenas y Peñalver S.L.N.E,,2000-04-24,,"Vial Jovita Ferrándiz 97, Irún",Irún,Guipúzcoa,España,+34883 786 229,cardenasyp.empresa@welfordbank.es,2021-10-30,Plata,10847.99,Activo
1283,Empresa,Andres y Guijarro S.Coop.,,1986-01-04,,"Rambla de Alfonso Romero 108, Vitoria-Gasteiz",Vitoria-Gasteiz,Álava,España,+34748704765,andresygui.empresa@outlook.com,2022-10-11,Plata,20502.52,Activo
1284,Individual,Manuelita,Castells Laguna,1935-04-20,Hombre,"Pasadizo de Saturnina Anglada 25, Barbastro",Barbastro,Huesca,España,+34933 24 89 50,manuelita.castells@outlook.com,2024-12-24,Plata,23820.16,Inactivo
1285,Individual,Iris,Carrión Otero,1945-10-16,Hombre,"Alameda de Bartolomé Martin 95, Vitoria-Gasteiz",Vitoria-Gasteiz,Álava,España,+34 976 24 07 57,iris.carrion@outlook.com,2021-03-13,Bronce,10933.96,Activo
1286,Individual,Yolanda,Menéndez Arroyo,1937-11-07,Mujer,"Rambla de Eliana Ferrero 273, San Cristóbal de La Laguna",San Cristóbal de La Laguna,Santa Cruz de Tenerife,España,+34 978159353,yolanda.menendez@gmail.com,2024-03-28,Oro,26595.5,Activo
1287,Individual,Fernando,Gras Uriarte,1974-01-07,Hombre,"Plaza de Simón Dueñas 52, Guardo",Guardo,Palencia,España,+34826 377 438,fernando.gras@hotmail.com,2020-11-12,Oro,23320.37,Activo
1288,Individual,Benita,Soto Millán,1999-03-28,Hombre,"Via de Godofredo Bosch 241, Ponferrada",Ponferrada,León,España,+34841312131,benita.soto@hotmail.com,2023-01-14,Bronce,22147.67,Activo
1289,Individual,Corona,Hervás Báez,1977-11-13,Mujer,"Cuesta de Wilfredo Armas 137, Reus",Reus,Tarragona,España,+34 987 582 550,corona.hervas@hotmail.com,2021-02-03,Plata,20755.13,Activo
1290,Individual,Candela,Torrecilla Río,1990-02-16,Hombre,"Glorieta Gonzalo Matas 39, Almería",Almería,Almería,España,+34984633260,candela.torrecilla@welfordbank.es,2024-03-05,Plata,21242.86,Inactivo
1291,Individual,Angélica,Rosado Manzanares,2002-01-07,Mujer,"Camino de Juan Carlos Capdevila 102, Miranda de Ebro",Miranda de Ebro,Burgos,España,+34846 567 771,angelica.rosado@outlook.com,2024-05-03,Plata,16538.0,Activo
1292,Empresa,Tirado y asociados S.A.,,1992-12-16,,"Pasaje Ileana Bayo 112, Barbastro",Barbastro,Huesca,España,+34 881976568,tiradoyaso.empresa@gmail.com,2022-06-15,Oro,25893.57,Activo
1293,Individual,Lisandro,Ortiz Ledesma,1969-04-30,Mujer,"Pasadizo Olalla Álvarez 49, Terrassa",Terrassa,Barcelona,España,+34 719 999 795,lisandro.ortiz@outlook.com,2023-02-10,Bronce,15205.12,Activo
1294,Individual,Bonifacio,Sierra Rocha,1990-12-15,Mujer,"Pasaje Chuy Sánchez 265, Manacor",Manacor,Illes Balears,España,+34 841185453,bonifacio.sierra@gmail.com,2025-04-25,Plata,22549.22,Inactivo
1295,Individual,Brígida,Bosch Sarmiento,1953-03-13,Mujer,"Plaza de Gertrudis Vilanova 140, Ourense",Ourense,Ourense,España,+34 841 95 88 45,brigida.bosch@hotmail.com,2023-06-20,Plata,16616.79,Activo
1296,Individual,Camila,Montenegro Vidal,1971-04-22,Hombre,"Cuesta Alexandra Cal 23, Cuéllar",Cuéllar,Segovia,España,+34924 13 09 76,camila.montenegro@gmail.com,2024-02-21,Plata,9603.84,Activo
1297,Individual,Catalina,Morera Gascón,1995-07-24,Hombre,"Cañada de Begoña López 23, Reus",Reus,Tarragona,España,+34 807 923 510,catalina.morera@outlook.com,2020-06-21,Platino,30609.93,Activo
1298,Individual,Mohamed,Perez Leal,1941-03-15,Mujer,"Alameda Graciela Mínguez 291, San Cristóbal de La Laguna",San Cristóbal de La Laguna,Santa Cruz de Tenerife,España,+34902 39 99 97,mohamed.perez@gmail.com,2025-03-19,Bronce,10133.27,Activo
1299,Individual,Ariel,Goñi Mínguez,1967-12-08,Hombre,"Via de Feliciana Cepeda 298, Cartagena",Cartagena,Murcia,España,+34 976 45 03 29,ariel.goni@outlook.com,2024-06-23,Plata,15633.43,Inactivo
1300,Individual,Soraya,Sandoval Mínguez,1952-05-22,Mujer,"C. de Morena Amat 138, Soria",Soria,Soria,España,+34 988758315,soraya.sandoval@gmail.com,2024-08-04,Bronce,16283.81,Activo
1301,Empresa,Consultoría MFHN S.A.,,1973-12-23,,"Rambla de Jenaro Arnaiz 120, Irún",Irún,Guipúzcoa,España,+34901988953,consultori.empresa1@hotmail.com,2023-07-20,Bronce,23787.38,Activo
1302,Empresa,Tecnologías Mancebo S.Coop.,,1959-07-08,,"Rambla de Melania Otero 292, Huesca",Huesca,Huesca,España,+34944194311,tecnologia.empresa@hotmail.com,2020-05-30,Plata,23992.32,Activo
1303,Individual,Fidela,Ibáñez Exposito,1972-10-02,Mujer,"Pasaje de Marciano Roselló 268, Almería",Almería,Almería,España,+34 948 65 82 48,fidela.ibanez@outlook.com,2022-01-28,Plata,22788.4,Activo
1304,Empresa,Hotel GRNY S.A.,,2011-02-02,,"Via de Alcides Escobar 297, Santander",Santander,Cantabria,España,+34 949076690,hotelgrnys.empresa@outlook.com,2024-11-13,Oro,16019.45,Activo
1305,Empresa,Consultoría del Norte S.A.D,,2012-12-20,,"Plaza de Adela Torrecilla 44, Albacete",Albacete,Albacete,España,+34 987556148,consultori.empresa2@hotmail.com,2020-01-12,Bronce,-4551.53,Activo
1306,Individual,Sonia,Bou Escamilla,1972-07-08,Mujer,"Alameda de Vinicio Casas 237, Marbella",Marbella,Málaga,España,+34925013240,sonia.bou@outlook.com,2024-01-22,Bronce,2653.86,Activo
1307,Individual,Magdalena,Cruz Fortuny,1982-09-01,Hombre,"Acceso Gil Ortiz 175, Torrent",Torrent,Valencia,España,+34945 070 809,magdalena.cruz@outlook.com,2021-05-18,Plata,15477.1,Activo
1308,Individual,Cirino,Narváez Bejarano,1942-03-23,Mujer,"Calle de Ramón Valdés 168, Elche",Elche,Alicante,España,+34923 924 449,cirino.narvaez@hotmail.com,2024-03-18,Plata,5954.24,Activo
1309,Individual,Samu,Benavent Adadia,1976-11-25,Hombre,"Camino Nicodemo Segura 215, Burgos",Burgos,Burgos,España,+34925 38 79 57,samu.benavent@welfordbank.es,2021-10-03,Bronce,21947.4,Activo
1310,Individual,Milagros,Cantón Luís,1963-07-16,Hombre,"Cuesta Tristán Cid 52, Calahorra",Calahorra,La Rioja,España,+34 728 228 305,milagros.canton@outlook.com,2022-12-27,Bronce,19259.55,Inactivo
1311,Individual,Toribio,Cadenas Luque,1939-04-03,Hombre,"C. de José Luis Aller 72, Albacete",Albacete,Albacete,España,+34822 890 845,toribio.cadenas@outlook.com,2023-09-21,Plata,20607.44,Inactivo
1312,Individual,Luis Miguel,Narváez Sánchez,1949-11-18,Mujer,"Vial de Jenny Mosquera 124, Tudela",Tudela,Navarra,España,+34881450230,luismiguel.narvaez@hotmail.com,2020-09-26,Oro,24552.61,Activo
1313,Individual,Roberto,Sarmiento Galván,2004-08-03,Hombre,"Avenida de Atilio Catalán 63, Aranda de Duero",Aranda de Duero,Burgos,España,+34 879976975,roberto.sarmiento@welfordbank.es,2022-05-26,Plata,13546.06,Activo
1314,Individual,Evelia,Córdoba Vicens,1972-05-08,Hombre,"Urbanización de Clara Rivero 158, Gandía",Gandía,Valencia,España,+34 823 68 76 44,evelia.cordoba@outlook.com,2022-07-19,Oro,27423.72,Activo
1315,Individual,Andrea,Puerta Pomares,1938-12-31,Hombre,"Via de Leticia Montesinos 231, Ceuta",Ceuta,Ceuta,España,+34 948 90 56 09,andrea.puerta@hotmail.com,2023-05-07,Bronce,19169.97,Inactivo
1316,Individual,Artemio,Cuenca Cardona,1987-07-01,Hombre,"Callejón de Belen Moliner 55, Albacete",Albacete,Albacete,España,+34902 84 44 53,artemio.cuenca@hotmail.com,2025-05-11,Oro,24455.65,Activo
1317,Individual,Fernando,Cardona Puga,1970-03-12,Mujer,"Callejón Tere Cardona 63, Ejea de los Caballeros",Ejea de los Caballeros,Zaragoza,España,+34 976 354 232,fernando.cardona@hotmail.com,2023-04-17,Bronce,7018.46,Activo
1318,Individual,Clímaco,Acero Peralta,1951-09-11,Mujer,"Paseo Teodoro Uría 294, Torrent",Torrent,Valencia,España,+34800 170 614,climaco.acero@outlook.com,2025-01-01,Bronce,11982.41,Activo
1319,Empresa,Suministros Hervás S.A.,,1951-04-27,,"Cuesta de Silvio Salvà 7, Arrecife",Arrecife,Las Palmas,España,+34707243840,suministro.empresa@gmail.com,2020-03-27,Bronce,27970.28,Activo
1320,Individual,Ariel,Ferrándiz Talavera,1960-03-16,Mujer,"Avenida de Héctor Calderón 186, Castellón de la Plana",Castellón de la Plana,Castellón,España,+34841 065 822,ariel.ferrandiz@gmail.com,2020-12-10,Bronce,18572.29,Activo
1321,Individual,Cayetana,Puga Toledo,1988-04-16,Mujer,"Alameda de Eutimio Milla 267, Salamanca",Salamanca,Salamanca,España,+34872 426 807,cayetana.puga@gmail.com,2022-06-24,Bronce,26601.44,Activo
1322,Individual,Silvia,Carrillo Vilanova,1977-01-09,Hombre,"Pasaje de Virginia Luján 285, Alcalá de Henares",Alcalá de Henares,Madrid,España,+34 852863297,silvia.carrillo@gmail.com,2020-12-09,Plata,22874.46,Activo
1323,Individual,Feliciano,Barragán Calderón,1997-07-01,Mujer,"Paseo de Javi Leal 51, Jerez de la Frontera",Jerez de la Frontera,Cádiz,España,+34817 29 91 28,feliciano.barragan@gmail.com,2023-02-22,Plata,20375.16,Activo
1324,Individual,Azahar,Bilbao Contreras,1982-07-29,Mujer,"Callejón de Estrella Bonilla 245, Lleida",Lleida,Lleida,España,+34849 888 519,azahar.bilbao@gmail.com,2020-07-20,Plata,19849.99,Activo
1325,Individual,Palmira,Martinez Lledó,1951-01-20,Mujer,"Paseo de Sandalio Chamorro 90, Lleida",Lleida,Lleida,España,+34 971 10 71 35,palmira.martinez@hotmail.com,2023-12-05,Bronce,30817.21,Activo
1326,Empresa,Familia Agullo S.L.N.E,,1994-01-23,,"Via de Paola Varela 61, Puente Genil",Puente Genil,Córdoba,España,+34 842 31 90 38,familiaagu.empresa@hotmail.com,2022-09-19,Bronce,31756.27,Activo
1327,Individual,Marisol,Ferrando Barragán,1940-06-10,Mujer,"Paseo de Inocencio Martorell 180, Calahorra",Calahorra,La Rioja,España,+34880 27 44 12,marisol.ferrando@gmail.com,2020-11-17,Plata,19875.39,Activo
1328,Individual,Maricruz,Barroso Medina,1997-02-11,Hombre,"Plaza de Chus Galvez 257, Castellón de la Plana",Castellón de la Plana,Castellón,España,+34982 794 579,maricruz.barroso@outlook.com,2021-05-22,Plata,20453.36,Activo
1329,Individual,Luis Miguel,Izquierdo Aguiló,1945-03-14,Hombre,"Calle Segismundo Dávila 253, Logroño",Logroño,La Rioja,España,+34988572025,luismiguel.izquierdo@hotmail.com,2021-07-05,Bronce,13993.49,Activo
1330,Individual,Marcia,Rojas Olivera,1963-06-24,Mujer,"Rambla de Zaira Alsina 242, Eibar",Eibar,Guipúzcoa,España,+34 816 23 35 45,marcia.rojas@hotmail.com,2023-11-09,Platino,22210.21,Activo
1331,Individual,Ricarda,Cobo Aragón,1939-09-11,Hombre,"Alameda Amor Madrigal 261, Tomelloso",Tomelloso,Ciudad Real,España,+34 844 55 51 73,ricarda.cobo@gmail.com,2024-06-17,Bronce,25002.23,Activo
